runtime_ms,interval_ms,voltage_v,current_ma,signed_power_w,sensor_power_w,discharged_mah,charged_mah,net_mah,discharged_wh,charged_wh,net_wh
386973,100,3.9925,281.250,1.1229,1.1200,1.339428,0.000000,1.339428,0.005378,0.000000,0.005378
387073,100,3.9925,282.500,1.1279,1.1300,1.347275,0.000000,1.347275,0.005410,0.000000,0.005410
387173,100,3.9925,282.500,1.1279,1.1300,1.355122,0.000000,1.355122,0.005441,0.000000,0.005441
387273,100,3.9913,282.500,1.1275,1.1300,1.362969,0.000000,1.362969,0.005472,0.000000,0.005472
387373,100,3.9913,283.750,1.1325,1.1300,1.370851,0.000000,1.370851,0.005504,0.000000,0.005504
387473,100,3.9913,282.500,1.1275,1.1300,1.378699,0.000000,1.378699,0.005535,0.000000,0.005535
387573,100,3.9913,283.750,1.1325,1.1300,1.386581,0.000000,1.386581,0.005567,0.000000,0.005567
387673,100,3.9913,282.500,1.1275,1.1300,1.394428,0.000000,1.394428,0.005598,0.000000,0.005598
387773,100,3.9913,282.500,1.1275,1.1300,1.402275,0.000000,1.402275,0.005629,0.000000,0.005629
387873,100,3.9913,281.250,1.1225,1.1200,1.410088,0.000000,1.410088,0.005660,0.000000,0.005660
387973,100,3.9913,281.250,1.1225,1.1200,1.417900,0.000000,1.417900,0.005692,0.000000,0.005692
388073,100,3.9925,280.000,1.1179,1.1200,1.425678,0.000000,1.425678,0.005723,0.000000,0.005723
388173,100,3.9913,280.000,1.1176,1.1200,1.433456,0.000000,1.433456,0.005754,0.000000,0.005754
388273,100,3.9925,280.000,1.1179,1.1200,1.441233,0.000000,1.441233,0.005785,0.000000,0.005785
388373,100,3.9913,281.250,1.1225,1.1200,1.449046,0.000000,1.449046,0.005816,0.000000,0.005816
388473,100,3.9913,280.000,1.1176,1.1200,1.456824,0.000000,1.456824,0.005847,0.000000,0.005847
388573,100,3.9913,280.000,1.1176,1.1200,1.464601,0.000000,1.464601,0.005878,0.000000,0.005878
388673,100,3.9913,280.000,1.1176,1.1200,1.472379,0.000000,1.472379,0.005909,0.000000,0.005909
388773,100,3.9913,280.000,1.1176,1.1200,1.480157,0.000000,1.480157,0.005940,0.000000,0.005940
388873,100,3.9913,280.000,1.1176,1.1100,1.487935,0.000000,1.487935,0.005971,0.000000,0.005971
388973,100,3.9913,280.000,1.1176,1.1200,1.495713,0.000000,1.495713,0.006002,0.000000,0.006002
389073,100,3.9913,278.750,1.1126,1.1200,1.503456,0.000000,1.503456,0.006033,0.000000,0.006033
389173,100,3.9913,278.750,1.1126,1.1100,1.511199,0.000000,1.511199,0.006064,0.000000,0.006064
389273,100,3.9925,278.750,1.1129,1.1100,1.518942,0.000000,1.518942,0.006095,0.000000,0.006095
389373,100,3.9913,280.000,1.1176,1.1200,1.526719,0.000000,1.526719,0.006126,0.000000,0.006126
389473,100,3.9913,278.750,1.1126,1.1200,1.534463,0.000000,1.534463,0.006157,0.000000,0.006157
389573,100,3.9913,280.000,1.1176,1.1200,1.542240,0.000000,1.542240,0.006188,0.000000,0.006188
389673,100,3.9913,280.000,1.1176,1.1200,1.550018,0.000000,1.550018,0.006219,0.000000,0.006219
389773,100,3.9913,278.750,1.1126,1.1100,1.557761,0.000000,1.557761,0.006250,0.000000,0.006250
389873,100,3.9913,278.750,1.1126,1.1100,1.565504,0.000000,1.565504,0.006281,0.000000,0.006281
389973,100,3.9913,278.750,1.1126,1.1100,1.573247,0.000000,1.573247,0.006312,0.000000,0.006312
390073,100,3.9913,278.750,1.1126,1.1100,1.580990,0.000000,1.580990,0.006342,0.000000,0.006342
390173,100,3.9913,278.750,1.1126,1.1100,1.588733,0.000000,1.588733,0.006373,0.000000,0.006373
390273,100,3.9913,278.750,1.1126,1.1100,1.596476,0.000000,1.596476,0.006404,0.000000,0.006404
390373,100,3.9913,278.750,1.1126,1.1100,1.604219,0.000000,1.604219,0.006435,0.000000,0.006435
390473,100,3.9913,278.750,1.1126,1.1100,1.611963,0.000000,1.611963,0.006466,0.000000,0.006466
390573,100,3.9913,278.750,1.1126,1.1100,1.619706,0.000000,1.619706,0.006497,0.000000,0.006497
390673,100,3.9913,278.750,1.1126,1.1200,1.627449,0.000000,1.627449,0.006528,0.000000,0.006528
390773,100,3.9913,278.750,1.1126,1.1100,1.635192,0.000000,1.635192,0.006559,0.000000,0.006559
390873,100,3.9913,280.000,1.1176,1.1200,1.642969,0.000000,1.642969,0.006590,0.000000,0.006590
390973,100,3.9913,278.750,1.1126,1.1100,1.650713,0.000000,1.650713,0.006621,0.000000,0.006621
391073,100,3.9913,280.000,1.1176,1.1200,1.658490,0.000000,1.658490,0.006652,0.000000,0.006652
391173,100,3.9913,280.000,1.1176,1.1200,1.666268,0.000000,1.666268,0.006683,0.000000,0.006683
391273,100,3.9913,278.750,1.1126,1.1100,1.674011,0.000000,1.674011,0.006714,0.000000,0.006714
#MARK,391356,100,"seg_004_p01_b191_end",1.674011,0.000000,1.674011,0.006714,0.000000,0.006714
391373,100,3.9913,278.750,1.1126,1.1100,1.681754,0.000000,1.681754,0.006745,0.000000,0.006745
391561,100,3.9800,311.250,1.2388,1.2400,1.698008,0.000000,1.698008,0.006809,0.000000,0.006809
391661,100,3.9813,311.250,1.2392,1.2400,1.706654,0.000000,1.706654,0.006844,0.000000,0.006844
391761,100,3.9800,311.250,1.2388,1.2400,1.715300,0.000000,1.715300,0.006878,0.000000,0.006878
391861,100,3.9800,311.250,1.2388,1.2400,1.723946,0.000000,1.723946,0.006913,0.000000,0.006913
391961,100,3.9800,311.250,1.2388,1.2400,1.732592,0.000000,1.732592,0.006947,0.000000,0.006947
392061,100,3.9800,311.250,1.2388,1.2400,1.741238,0.000000,1.741238,0.006981,0.000000,0.006981
392161,100,3.9800,311.250,1.2388,1.2400,1.749883,0.000000,1.749883,0.007016,0.000000,0.007016
392261,100,3.9800,311.250,1.2388,1.2400,1.758529,0.000000,1.758529,0.007050,0.000000,0.007050
392361,100,3.9787,311.250,1.2384,1.2400,1.767175,0.000000,1.767175,0.007085,0.000000,0.007085
392461,100,3.9800,311.250,1.2388,1.2400,1.775821,0.000000,1.775821,0.007119,0.000000,0.007119
#MARK,392490,100,"seg_005_p01_b223_start",1.775821,0.000000,1.775821,0.007119,0.000000,0.007119
392561,100,3.9787,311.250,1.2384,1.2400,1.784467,0.000000,1.784467,0.007153,0.000000,0.007153
392758,100,3.9800,310.000,1.2338,1.2300,1.801431,0.000000,1.801431,0.007221,0.000000,0.007221
392858,100,3.9800,310.000,1.2338,1.2300,1.810042,0.000000,1.810042,0.007255,0.000000,0.007255
392958,100,3.9800,310.000,1.2338,1.2300,1.818653,0.000000,1.818653,0.007290,0.000000,0.007290
393058,100,3.9800,310.000,1.2338,1.2300,1.827264,0.000000,1.827264,0.007324,0.000000,0.007324
393158,100,3.9787,310.000,1.2334,1.2400,1.835875,0.000000,1.835875,0.007358,0.000000,0.007358
393258,100,3.9787,311.250,1.2384,1.2400,1.844521,0.000000,1.844521,0.007392,0.000000,0.007392
393358,100,3.9787,312.500,1.2434,1.2400,1.853201,0.000000,1.853201,0.007427,0.000000,0.007427
393458,100,3.9787,312.500,1.2434,1.2400,1.861882,0.000000,1.861882,0.007462,0.000000,0.007462
393558,100,3.9775,313.750,1.2479,1.2400,1.870597,0.000000,1.870597,0.007496,0.000000,0.007496
393658,100,3.9775,313.750,1.2479,1.2500,1.879313,0.000000,1.879313,0.007531,0.000000,0.007531
393758,100,3.9775,313.750,1.2479,1.2400,1.888028,0.000000,1.888028,0.007566,0.000000,0.007566
393858,100,3.9775,313.750,1.2479,1.2400,1.896743,0.000000,1.896743,0.007600,0.000000,0.007600
393958,100,3.9775,313.750,1.2479,1.2400,1.905458,0.000000,1.905458,0.007635,0.000000,0.007635
394058,100,3.9775,313.750,1.2479,1.2400,1.914174,0.000000,1.914174,0.007670,0.000000,0.007670
394158,100,3.9775,311.250,1.2380,1.2400,1.922819,0.000000,1.922819,0.007704,0.000000,0.007704
394276,100,3.9775,312.500,1.2430,1.2400,1.933063,0.000000,1.933063,0.007745,0.000000,0.007745
394376,100,3.9775,311.250,1.2380,1.2400,1.941708,0.000000,1.941708,0.007779,0.000000,0.007779
394476,100,3.9775,311.250,1.2380,1.2400,1.950354,0.000000,1.950354,0.007813,0.000000,0.007813
394576,100,3.9775,311.250,1.2380,1.2300,1.959000,0.000000,1.959000,0.007848,0.000000,0.007848
394676,100,3.9775,311.250,1.2380,1.2400,1.967646,0.000000,1.967646,0.007882,0.000000,0.007882
394776,100,3.9775,311.250,1.2380,1.2400,1.976292,0.000000,1.976292,0.007917,0.000000,0.007917
394876,100,3.9775,311.250,1.2380,1.2300,1.984938,0.000000,1.984938,0.007951,0.000000,0.007951
394976,100,3.9775,310.000,1.2330,1.2300,1.993549,0.000000,1.993549,0.007985,0.000000,0.007985
395076,100,3.9775,310.000,1.2330,1.2300,2.002160,0.000000,2.002160,0.008019,0.000000,0.008019
395176,100,3.9775,310.000,1.2330,1.2400,2.010771,0.000000,2.010771,0.008054,0.000000,0.008054
395276,100,3.9775,310.000,1.2330,1.2300,2.019382,0.000000,2.019382,0.008088,0.000000,0.008088
395376,100,3.9775,310.000,1.2330,1.2300,2.027993,0.000000,2.027993,0.008122,0.000000,0.008122
395476,100,3.9775,310.000,1.2330,1.2300,2.036604,0.000000,2.036604,0.008156,0.000000,0.008156
395576,100,3.9775,310.000,1.2330,1.2300,2.045215,0.000000,2.045215,0.008191,0.000000,0.008191
395676,100,3.9775,310.000,1.2330,1.2300,2.053826,0.000000,2.053826,0.008225,0.000000,0.008225
395776,100,3.9775,310.000,1.2330,1.2300,2.062438,0.000000,2.062438,0.008259,0.000000,0.008259
395876,100,3.9775,308.750,1.2281,1.2300,2.071014,0.000000,2.071014,0.008293,0.000000,0.008293
395976,100,3.9775,310.000,1.2330,1.2300,2.079625,0.000000,2.079625,0.008328,0.000000,0.008328
396076,100,3.9775,308.750,1.2281,1.2300,2.088201,0.000000,2.088201,0.008362,0.000000,0.008362
396176,100,3.9775,308.750,1.2281,1.2300,2.096778,0.000000,2.096778,0.008396,0.000000,0.008396
396276,100,3.9775,310.000,1.2330,1.2300,2.105389,0.000000,2.105389,0.008430,0.000000,0.008430
396376,100,3.9775,310.000,1.2330,1.2300,2.114000,0.000000,2.114000,0.008464,0.000000,0.008464
396476,100,3.9775,308.750,1.2281,1.2300,2.122576,0.000000,2.122576,0.008498,0.000000,0.008498
396576,100,3.9775,308.750,1.2281,1.2300,2.131153,0.000000,2.131153,0.008533,0.000000,0.008533
396676,100,3.9775,308.750,1.2281,1.2300,2.139729,0.000000,2.139729,0.008567,0.000000,0.008567
396776,100,3.9775,308.750,1.2281,1.2300,2.148306,0.000000,2.148306,0.008601,0.000000,0.008601
396876,100,3.9775,308.750,1.2281,1.2300,2.156882,0.000000,2.156882,0.008635,0.000000,0.008635
396976,100,3.9775,308.750,1.2281,1.2300,2.165458,0.000000,2.165458,0.008669,0.000000,0.008669
397076,100,3.9775,308.750,1.2281,1.2300,2.174035,0.000000,2.174035,0.008703,0.000000,0.008703
397176,100,3.9775,310.000,1.2330,1.2300,2.182646,0.000000,2.182646,0.008737,0.000000,0.008737
397276,100,3.9775,310.000,1.2330,1.2300,2.191257,0.000000,2.191257,0.008772,0.000000,0.008772
397376,100,3.9762,310.000,1.2326,1.2300,2.199868,0.000000,2.199868,0.008806,0.000000,0.008806
397476,100,3.9775,310.000,1.2330,1.2300,2.208479,0.000000,2.208479,0.008840,0.000000,0.008840
397576,100,3.9762,310.000,1.2326,1.2300,2.217090,0.000000,2.217090,0.008874,0.000000,0.008874
397676,100,3.9762,310.000,1.2326,1.2300,2.225701,0.000000,2.225701,0.008909,0.000000,0.008909
#MARK,397734,100,"seg_005_p01_b223_end",2.225701,0.000000,2.225701,0.008909,0.000000,0.008909
397776,100,3.9775,308.750,1.2281,1.2300,2.234278,0.000000,2.234278,0.008943,0.000000,0.008943
397932,100,3.9662,340.000,1.3485,1.3500,2.249011,0.000000,2.249011,0.009001,0.000000,0.009001
398032,100,3.9662,341.250,1.3535,1.3500,2.258490,0.000000,2.258490,0.009039,0.000000,0.009039
398132,100,3.9662,341.250,1.3535,1.3500,2.267969,0.000000,2.267969,0.009076,0.000000,0.009076
398232,100,3.9662,340.000,1.3485,1.3500,2.277414,0.000000,2.277414,0.009114,0.000000,0.009114
398332,100,3.9662,341.250,1.3535,1.3500,2.286893,0.000000,2.286893,0.009151,0.000000,0.009151
398432,100,3.9650,341.250,1.3531,1.3500,2.296372,0.000000,2.296372,0.009189,0.000000,0.009189
398532,100,3.9662,342.500,1.3584,1.3500,2.305886,0.000000,2.305886,0.009227,0.000000,0.009227
398632,100,3.9650,341.250,1.3531,1.3500,2.315365,0.000000,2.315365,0.009264,0.000000,0.009264
398732,100,3.9662,341.250,1.3535,1.3500,2.324844,0.000000,2.324844,0.009302,0.000000,0.009302
398832,100,3.9662,341.250,1.3535,1.3500,2.334324,0.000000,2.334324,0.009339,0.000000,0.009339
#MARK,398872,100,"seg_006_p01_b255_start",2.334324,0.000000,2.334324,0.009339,0.000000,0.009339
398932,100,3.9650,340.000,1.3481,1.3500,2.343768,0.000000,2.343768,0.009377,0.000000,0.009377
399096,100,3.9650,341.250,1.3531,1.3500,2.359314,0.000000,2.359314,0.009439,0.000000,0.009439
399196,100,3.9650,340.000,1.3481,1.3500,2.368758,0.000000,2.368758,0.009476,0.000000,0.009476
399296,100,3.9650,340.000,1.3481,1.3500,2.378203,0.000000,2.378203,0.009513,0.000000,0.009513
399396,100,3.9650,340.000,1.3481,1.3500,2.387647,0.000000,2.387647,0.009551,0.000000,0.009551
399496,100,3.9650,340.000,1.3481,1.3400,2.397092,0.000000,2.397092,0.009588,0.000000,0.009588
399596,100,3.9650,340.000,1.3481,1.3500,2.406536,0.000000,2.406536,0.009626,0.000000,0.009626
399696,100,3.9650,341.250,1.3531,1.3500,2.416015,0.000000,2.416015,0.009663,0.000000,0.009663
399796,100,3.9637,342.500,1.3576,1.3600,2.425529,0.000000,2.425529,0.009701,0.000000,0.009701
399896,100,3.9637,342.500,1.3576,1.3600,2.435043,0.000000,2.435043,0.009739,0.000000,0.009739
399996,100,3.9637,343.750,1.3625,1.3600,2.444592,0.000000,2.444592,0.009777,0.000000,0.009777
400096,100,3.9637,343.750,1.3625,1.3600,2.454140,0.000000,2.454140,0.009815,0.000000,0.009815
400196,100,3.9637,345.000,1.3675,1.3700,2.463724,0.000000,2.463724,0.009852,0.000000,0.009852
400296,100,3.9637,343.750,1.3625,1.3700,2.473272,0.000000,2.473272,0.009890,0.000000,0.009890
400396,100,3.9637,343.750,1.3625,1.3600,2.482821,0.000000,2.482821,0.009928,0.000000,0.009928
400496,100,3.9637,343.750,1.3625,1.3600,2.492369,0.000000,2.492369,0.009966,0.000000,0.009966
400596,100,3.9637,342.500,1.3576,1.3600,2.501883,0.000000,2.501883,0.010004,0.000000,0.010004
400696,100,3.9637,342.500,1.3576,1.3600,2.511397,0.000000,2.511397,0.010041,0.000000,0.010041
400796,100,3.9637,341.250,1.3526,1.3500,2.520876,0.000000,2.520876,0.010079,0.000000,0.010079
400896,100,3.9637,341.250,1.3526,1.3500,2.530356,0.000000,2.530356,0.010117,0.000000,0.010117
400996,100,3.9637,341.250,1.3526,1.3500,2.539835,0.000000,2.539835,0.010154,0.000000,0.010154
401096,100,3.9637,341.250,1.3526,1.3500,2.549314,0.000000,2.549314,0.010192,0.000000,0.010192
401196,100,3.9637,340.000,1.3477,1.3500,2.558758,0.000000,2.558758,0.010229,0.000000,0.010229
401296,100,3.9637,340.000,1.3477,1.3500,2.568203,0.000000,2.568203,0.010267,0.000000,0.010267
401396,100,3.9637,340.000,1.3477,1.3500,2.577647,0.000000,2.577647,0.010304,0.000000,0.010304
401496,100,3.9637,340.000,1.3477,1.3500,2.587092,0.000000,2.587092,0.010341,0.000000,0.010341
401596,100,3.9637,340.000,1.3477,1.3500,2.596536,0.000000,2.596536,0.010379,0.000000,0.010379
401696,100,3.9637,340.000,1.3477,1.3500,2.605981,0.000000,2.605981,0.010416,0.000000,0.010416
401796,100,3.9637,340.000,1.3477,1.3500,2.615425,0.000000,2.615425,0.010454,0.000000,0.010454
401896,100,3.9637,340.000,1.3477,1.3500,2.624869,0.000000,2.624869,0.010491,0.000000,0.010491
401996,100,3.9637,338.750,1.3427,1.3400,2.634279,0.000000,2.634279,0.010529,0.000000,0.010529
402096,100,3.9637,340.000,1.3477,1.3500,2.643724,0.000000,2.643724,0.010566,0.000000,0.010566
402196,100,3.9637,338.750,1.3427,1.3400,2.653133,0.000000,2.653133,0.010603,0.000000,0.010603
402296,100,3.9637,340.000,1.3477,1.3400,2.662578,0.000000,2.662578,0.010641,0.000000,0.010641
402396,100,3.9637,340.000,1.3477,1.3500,2.672022,0.000000,2.672022,0.010678,0.000000,0.010678
402496,100,3.9637,340.000,1.3477,1.3500,2.681467,0.000000,2.681467,0.010716,0.000000,0.010716
402596,100,3.9637,340.000,1.3477,1.3500,2.690911,0.000000,2.690911,0.010753,0.000000,0.010753
402696,100,3.9637,340.000,1.3477,1.3400,2.700356,0.000000,2.700356,0.010790,0.000000,0.010790
402802,100,3.9637,338.750,1.3427,1.3400,2.710330,0.000000,2.710330,0.010830,0.000000,0.010830
402902,100,3.9637,340.000,1.3477,1.3500,2.719774,0.000000,2.719774,0.010867,0.000000,0.010867
403002,100,3.9625,338.750,1.3423,1.3400,2.729184,0.000000,2.729184,0.010905,0.000000,0.010905
403102,100,3.9625,338.750,1.3423,1.3400,2.738594,0.000000,2.738594,0.010942,0.000000,0.010942
403202,100,3.9625,338.750,1.3423,1.3400,2.748003,0.000000,2.748003,0.010979,0.000000,0.010979
403302,100,3.9625,338.750,1.3423,1.3400,2.757413,0.000000,2.757413,0.011017,0.000000,0.011017
403402,100,3.9625,338.750,1.3423,1.3400,2.766823,0.000000,2.766823,0.011054,0.000000,0.011054
403502,100,3.9625,338.750,1.3423,1.3400,2.776233,0.000000,2.776233,0.011091,0.000000,0.011091
403602,100,3.9625,340.000,1.3473,1.3400,2.785677,0.000000,2.785677,0.011129,0.000000,0.011129
403702,100,3.9625,338.750,1.3423,1.3400,2.795087,0.000000,2.795087,0.011166,0.000000,0.011166
403802,100,3.9625,338.750,1.3423,1.3400,2.804497,0.000000,2.804497,0.011203,0.000000,0.011203
403902,100,3.9625,340.000,1.3473,1.3500,2.813941,0.000000,2.813941,0.011241,0.000000,0.011241
404002,100,3.9625,340.000,1.3473,1.3400,2.823385,0.000000,2.823385,0.011278,0.000000,0.011278
404102,100,3.9625,338.750,1.3423,1.3400,2.832795,0.000000,2.832795,0.011315,0.000000,0.011315
#MARK,404131,100,"seg_006_p01_b255_end",2.832795,0.000000,2.832795,0.011315,0.000000,0.011315
404202,100,4.0163,161.250,0.6476,0.6500,2.837274,0.000000,2.837274,0.011333,0.000000,0.011333
404326,100,4.0188,160.000,0.6430,0.6400,2.842785,0.000000,2.842785,0.011355,0.000000,0.011355
404426,100,4.0188,160.000,0.6430,0.6400,2.847230,0.000000,2.847230,0.011373,0.000000,0.011373
404526,100,4.0200,160.000,0.6432,0.6400,2.851674,0.000000,2.851674,0.011391,0.000000,0.011391
404626,100,4.0200,160.000,0.6432,0.6400,2.856119,0.000000,2.856119,0.011409,0.000000,0.011409
404726,100,4.0200,160.000,0.6432,0.6400,2.860563,0.000000,2.860563,0.011427,0.000000,0.011427
404826,100,4.0200,160.000,0.6432,0.6400,2.865008,0.000000,2.865008,0.011445,0.000000,0.011445
404926,100,4.0200,160.000,0.6432,0.6400,2.869452,0.000000,2.869452,0.011463,0.000000,0.011463
405026,100,4.0212,160.000,0.6434,0.6400,2.873897,0.000000,2.873897,0.011480,0.000000,0.011480
405126,100,4.0212,160.000,0.6434,0.6400,2.878341,0.000000,2.878341,0.011498,0.000000,0.011498
405226,100,4.0212,161.250,0.6484,0.6500,2.882820,0.000000,2.882820,0.011516,0.000000,0.011516
#MARK,405256,100,"seg_007_p02_b095_start",2.882820,0.000000,2.882820,0.011516,0.000000,0.011516
405326,100,4.0212,160.000,0.6434,0.6400,2.887265,0.000000,2.887265,0.011534,0.000000,0.011534
405463,100,4.0212,160.000,0.6434,0.6400,2.893353,0.000000,2.893353,0.011559,0.000000,0.011559
405563,100,4.0212,160.000,0.6434,0.6400,2.897798,0.000000,2.897798,0.011577,0.000000,0.011577
405663,100,4.0212,158.750,0.6384,0.6400,2.902208,0.000000,2.902208,0.011594,0.000000,0.011594
405763,100,4.0212,160.000,0.6434,0.6400,2.906652,0.000000,2.906652,0.011612,0.000000,0.011612
405863,100,4.0212,158.750,0.6384,0.6400,2.911062,0.000000,2.911062,0.011630,0.000000,0.011630
405963,100,4.0212,160.000,0.6434,0.6400,2.915506,0.000000,2.915506,0.011648,0.000000,0.011648
406063,100,4.0212,160.000,0.6434,0.6400,2.919951,0.000000,2.919951,0.011666,0.000000,0.011666
406163,100,4.0212,160.000,0.6434,0.6400,2.924395,0.000000,2.924395,0.011684,0.000000,0.011684
406263,100,4.0212,161.250,0.6484,0.6400,2.928874,0.000000,2.928874,0.011702,0.000000,0.011702
406363,100,4.0225,160.000,0.6436,0.6400,2.933319,0.000000,2.933319,0.011719,0.000000,0.011719
406463,100,4.0225,160.000,0.6436,0.6400,2.937763,0.000000,2.937763,0.011737,0.000000,0.011737
406563,100,4.0212,160.000,0.6434,0.6500,2.942208,0.000000,2.942208,0.011755,0.000000,0.011755
406663,100,4.0225,160.000,0.6436,0.6400,2.946652,0.000000,2.946652,0.011773,0.000000,0.011773
406763,100,4.0225,160.000,0.6436,0.6400,2.951097,0.000000,2.951097,0.011791,0.000000,0.011791
406863,100,4.0225,158.750,0.6386,0.6400,2.955506,0.000000,2.955506,0.011809,0.000000,0.011809
406963,100,4.0225,158.750,0.6386,0.6400,2.959916,0.000000,2.959916,0.011826,0.000000,0.011826
407063,100,4.0225,158.750,0.6386,0.6400,2.964326,0.000000,2.964326,0.011844,0.000000,0.011844
407163,100,4.0225,157.500,0.6335,0.6400,2.968701,0.000000,2.968701,0.011862,0.000000,0.011862
407263,100,4.0225,158.750,0.6386,0.6400,2.973110,0.000000,2.973110,0.011879,0.000000,0.011879
407363,100,4.0225,158.750,0.6386,0.6400,2.977520,0.000000,2.977520,0.011897,0.000000,0.011897
407463,100,4.0225,160.000,0.6436,0.6400,2.981965,0.000000,2.981965,0.011915,0.000000,0.011915
407563,100,4.0225,158.750,0.6386,0.6400,2.986374,0.000000,2.986374,0.011933,0.000000,0.011933
407663,100,4.0237,158.750,0.6388,0.6400,2.990784,0.000000,2.990784,0.011951,0.000000,0.011951
407763,100,4.0225,158.750,0.6386,0.6400,2.995194,0.000000,2.995194,0.011968,0.000000,0.011968
407863,100,4.0225,158.750,0.6386,0.6400,2.999603,0.000000,2.999603,0.011986,0.000000,0.011986
407963,100,4.0225,158.750,0.6386,0.6400,3.004013,0.000000,3.004013,0.012004,0.000000,0.012004
408063,100,4.0237,158.750,0.6388,0.6400,3.008423,0.000000,3.008423,0.012022,0.000000,0.012022
408163,100,4.0225,158.750,0.6386,0.6400,3.012833,0.000000,3.012833,0.012039,0.000000,0.012039
408263,100,4.0237,158.750,0.6388,0.6400,3.017242,0.000000,3.017242,0.012057,0.000000,0.012057
408363,100,4.0237,157.500,0.6337,0.6400,3.021617,0.000000,3.021617,0.012075,0.000000,0.012075
408463,100,4.0237,158.750,0.6388,0.6400,3.026027,0.000000,3.026027,0.012092,0.000000,0.012092
408563,100,4.0237,158.750,0.6388,0.6400,3.030437,0.000000,3.030437,0.012110,0.000000,0.012110
408663,100,4.0237,158.750,0.6388,0.6400,3.034847,0.000000,3.034847,0.012128,0.000000,0.012128
